242	Apr 10, 2017 15:56:21.003250000 EDT	host,3.9.2	7	1c:00:00:00:00:00:ff
243	Apr 10, 2017 15:56:21.003290000 EDT	3.9.2,host	0	
244	Apr 10, 2017 15:56:21.013832000 EDT	host,3.9.2	7	18:02:08:00:4a:00:ff
245	Apr 10, 2017 15:56:21.013874000 EDT	3.9.2,host	0	
246	Apr 10, 2017 15:56:21.023980000 EDT	host,3.9.2	7	15:01:01:00:00:00:ff
247	Apr 10, 2017 15:56:21.024019000 EDT	3.9.2,host	0	
278	Apr 10, 2017 15:56:29.602269000 EDT	3.9.2,host	4	3e:01:ff:ff
279	Apr 10, 2017 15:56:29.602276000 EDT	host,3.9.2	0	
280	Apr 10, 2017 15:56:29.602338000 EDT	host,3.9.2	7	3d:02:08:00:4a:00:ff
281	Apr 10, 2017 15:56:29.602370000 EDT	3.9.2,host	0	
282	Apr 10, 2017 15:56:29.612523000 EDT	host,3.9.2	7	3e:02:09:00:4a:00:ff
283	Apr 10, 2017 15:56:29.612563000 EDT	3.9.2,host	0	
284	Apr 10, 2017 15:56:29.622715000 EDT	host,3.9.2	7	3f:02:0a:00:4a:00:ff
285	Apr 10, 2017 15:56:29.622753000 EDT	3.9.2,host	0	
286	Apr 10, 2017 15:56:29.632858000 EDT	host,3.9.2	7	40:02:0b:00:4a:00:ff
287	Apr 10, 2017 15:56:29.632893000 EDT	3.9.2,host	0	
288	Apr 10, 2017 15:56:29.643043000 EDT	host,3.9.2	7	41:02:0c:00:4a:00:ff
289	Apr 10, 2017 15:56:29.643081000 EDT	3.9.2,host	0	
290	Apr 10, 2017 15:56:29.653256000 EDT	host,3.9.2	7	42:02:0d:00:4a:00:ff
291	Apr 10, 2017 15:56:29.653295000 EDT	3.9.2,host	0	
292	Apr 10, 2017 15:56:29.663401000 EDT	host,3.9.2	7	43:02:0e:00:4a:00:ff
293	Apr 10, 2017 15:56:29.663440000 EDT	3.9.2,host	0	
294	Apr 10, 2017 15:56:29.673592000 EDT	host,3.9.2	7	44:02:0f:00:4a:00:ff
295	Apr 10, 2017 15:56:29.673630000 EDT	3.9.2,host	0	
296	Apr 10, 2017 15:56:29.683778000 EDT	host,3.9.2	7	45:02:10:00:4a:00:ff
297	Apr 10, 2017 15:56:29.683816000 EDT	3.9.2,host	0	
298	Apr 10, 2017 15:56:29.693963000 EDT	host,3.9.2	7	46:02:07:00:4b:00:ff
299	Apr 10, 2017 15:56:29.694003000 EDT	3.9.2,host	0	
300	Apr 10, 2017 15:56:29.703682000 EDT	3.9.2,host	8	3e:02:ff:ff:3e:01:ff:ff
301	Apr 10, 2017 15:56:29.703694000 EDT	host,3.9.2	0	
302	Apr 10, 2017 15:56:29.704146000 EDT	host,3.9.2	7	47:02:08:00:4b:00:ff
303	Apr 10, 2017 15:56:29.704183000 EDT	3.9.2,host	0	
304	Apr 10, 2017 15:56:29.714333000 EDT	host,3.9.2	7	48:02:09:00:4b:00:ff
305	Apr 10, 2017 15:56:29.714369000 EDT	3.9.2,host	0	
306	Apr 10, 2017 15:56:29.724473000 EDT	host,3.9.2	7	49:02:0a:00:4b:00:ff
307	Apr 10, 2017 15:56:29.724508000 EDT	3.9.2,host	0	
308	Apr 10, 2017 15:56:29.734659000 EDT	host,3.9.2	7	4a:02:0b:00:4b:00:ff
309	Apr 10, 2017 15:56:29.734699000 EDT	3.9.2,host	0	
310	Apr 10, 2017 15:56:29.744846000 EDT	host,3.9.2	7	4b:02:0c:00:4b:00:ff
311	Apr 10, 2017 15:56:29.744886000 EDT	3.9.2,host	0	
312	Apr 10, 2017 15:56:29.754988000 EDT	host,3.9.2	7	4c:02:0d:00:4b:00:ff
313	Apr 10, 2017 15:56:29.755024000 EDT	3.9.2,host	0	
314	Apr 10, 2017 15:56:29.765173000 EDT	host,3.9.2	7	4d:02:0e:00:4b:00:ff
315	Apr 10, 2017 15:56:29.765274000 EDT	3.9.2,host	0	
316	Apr 10, 2017 15:56:29.775361000 EDT	host,3.9.2	7	4e:02:0f:00:4b:00:ff
317	Apr 10, 2017 15:56:29.775401000 EDT	3.9.2,host	0	
318	Apr 10, 2017 15:56:29.785552000 EDT	host,3.9.2	7	4f:02:10:00:4b:00:ff
319	Apr 10, 2017 15:56:29.785588000 EDT	3.9.2,host	0	
320	Apr 10, 2017 15:56:29.795739000 EDT	host,3.9.2	7	50:02:11:00:4b:00:ff
321	Apr 10, 2017 15:56:29.795775000 EDT	3.9.2,host	0	
322	Apr 10, 2017 15:56:29.805917000 EDT	host,3.9.2	7	51:02:07:00:4c:00:ff
323	Apr 10, 2017 15:56:29.805960000 EDT	3.9.2,host	0	
324	Apr 10, 2017 15:56:29.816103000 EDT	host,3.9.2	7	52:02:08:00:4c:00:ff
325	Apr 10, 2017 15:56:29.816145000 EDT	3.9.2,host	0	
326	Apr 10, 2017 15:56:29.826292000 EDT	host,3.9.2	7	53:02:09:00:4c:00:ff
327	Apr 10, 2017 15:56:29.826327000 EDT	3.9.2,host	0	
328	Apr 10, 2017 15:56:29.836479000 EDT	host,3.9.2	7	54:02:0a:00:4c:00:ff
329	Apr 10, 2017 15:56:29.836514000 EDT	3.9.2,host	0	
330	Apr 10, 2017 15:56:29.846668000 EDT	host,3.9.2	7	55:02:0b:00:4c:00:ff
331	Apr 10, 2017 15:56:29.846705000 EDT	3.9.2,host	0	
332	Apr 10, 2017 15:56:29.856853000 EDT	host,3.9.2	7	56:02:0c:00:4c:00:ff
333	Apr 10, 2017 15:56:29.856891000 EDT	3.9.2,host	0	
334	Apr 10, 2017 15:56:29.867037000 EDT	host,3.9.2	7	57:02:0d:00:4c:00:ff
335	Apr 10, 2017 15:56:29.867074000 EDT	3.9.2,host	0	
336	Apr 10, 2017 15:56:29.877250000 EDT	host,3.9.2	7	58:02:0e:00:4c:00:ff
337	Apr 10, 2017 15:56:29.877284000 EDT	3.9.2,host	0	
338	Apr 10, 2017 15:56:29.887340000 EDT	host,3.9.2	7	59:02:0f:00:4c:00:ff
339	Apr 10, 2017 15:56:29.887364000 EDT	3.9.2,host	0	
340	Apr 10, 2017 15:56:29.897415000 EDT	host,3.9.2	7	5a:02:10:00:4c:00:ff
341	Apr 10, 2017 15:56:29.897464000 EDT	3.9.2,host	0	
342	Apr 10, 2017 15:56:29.907597000 EDT	host,3.9.2	7	5b:02:11:00:4c:00:ff
343	Apr 10, 2017 15:56:29.907636000 EDT	3.9.2,host	0	
344	Apr 10, 2017 15:56:29.917816000 EDT	host,3.9.2	7	5c:02:07:00:4d:00:ff
345	Apr 10, 2017 15:56:29.917863000 EDT	3.9.2,host	0	
346	Apr 10, 2017 15:56:29.928004000 EDT	host,3.9.2	7	5d:02:08:00:4d:00:ff
347	Apr 10, 2017 15:56:29.928049000 EDT	3.9.2,host	0	
348	Apr 10, 2017 15:56:29.938162000 EDT	host,3.9.2	7	5e:02:09:00:4d:00:ff
349	Apr 10, 2017 15:56:29.938257000 EDT	3.9.2,host	0	
350	Apr 10, 2017 15:56:29.948308000 EDT	host,3.9.2	7	5f:02:0a:00:4d:00:ff
351	Apr 10, 2017 15:56:29.948339000 EDT	3.9.2,host	0	
352	Apr 10, 2017 15:56:29.958494000 EDT	host,3.9.2	7	60:02:0b:00:4d:00:ff
353	Apr 10, 2017 15:56:29.958540000 EDT	3.9.2,host	0	
354	Apr 10, 2017 15:56:29.968683000 EDT	host,3.9.2	7	61:02:0c:00:4d:00:ff
355	Apr 10, 2017 15:56:29.968724000 EDT	3.9.2,host	0	
356	Apr 10, 2017 15:56:29.978836000 EDT	host,3.9.2	7	62:02:0d:00:4d:00:ff
357	Apr 10, 2017 15:56:29.978869000 EDT	3.9.2,host	0	
358	Apr 10, 2017 15:56:29.989021000 EDT	host,3.9.2	7	63:02:0e:00:4d:00:ff
359	Apr 10, 2017 15:56:29.989058000 EDT	3.9.2,host	0	
360	Apr 10, 2017 15:56:29.999208000 EDT	host,3.9.2	7	64:02:0f:00:4d:00:ff
361	Apr 10, 2017 15:56:29.999243000 EDT	3.9.2,host	0	
362	Apr 10, 2017 15:56:30.009359000 EDT	host,3.9.2	7	65:02:10:00:4d:00:ff
363	Apr 10, 2017 15:56:30.009391000 EDT	3.9.2,host	0	
364	Apr 10, 2017 15:56:30.019544000 EDT	host,3.9.2	7	66:02:11:00:4d:00:ff
365	Apr 10, 2017 15:56:30.019576000 EDT	3.9.2,host	0	
366	Apr 10, 2017 15:56:30.029763000 EDT	host,3.9.2	7	67:02:07:00:4e:00:ff
367	Apr 10, 2017 15:56:30.029796000 EDT	3.9.2,host	0	
368	Apr 10, 2017 15:56:30.039902000 EDT	host,3.9.2	7	68:02:08:00:4e:00:ff
369	Apr 10, 2017 15:56:30.039944000 EDT	3.9.2,host	0	
370	Apr 10, 2017 15:56:30.050022000 EDT	host,3.9.2	7	69:02:09:00:4e:00:ff
371	Apr 10, 2017 15:56:30.050055000 EDT	3.9.2,host	0	
372	Apr 10, 2017 15:56:30.060171000 EDT	host,3.9.2	7	6a:02:0a:00:4e:00:ff
373	Apr 10, 2017 15:56:30.060247000 EDT	3.9.2,host	0	
374	Apr 10, 2017 15:56:30.070297000 EDT	host,3.9.2	7	6b:02:0b:00:4e:00:ff
375	Apr 10, 2017 15:56:30.070334000 EDT	3.9.2,host	0	
376	Apr 10, 2017 15:56:30.080483000 EDT	host,3.9.2	7	6c:02:0c:00:4e:00:ff
377	Apr 10, 2017 15:56:30.080520000 EDT	3.9.2,host	0	
378	Apr 10, 2017 15:56:30.090641000 EDT	host,3.9.2	7	6d:02:0d:00:4e:00:ff
379	Apr 10, 2017 15:56:30.090679000 EDT	3.9.2,host	0	
380	Apr 10, 2017 15:56:30.100824000 EDT	host,3.9.2	7	6e:02:0e:00:4e:00:ff
381	Apr 10, 2017 15:56:30.100861000 EDT	3.9.2,host	0	
382	Apr 10, 2017 15:56:30.111007000 EDT	host,3.9.2	7	6f:02:0f:00:4e:00:ff
383	Apr 10, 2017 15:56:30.111044000 EDT	3.9.2,host	0	
384	Apr 10, 2017 15:56:30.121228000 EDT	host,3.9.2	7	70:02:10:00:4e:00:ff
385	Apr 10, 2017 15:56:30.121264000 EDT	3.9.2,host	0	
386	Apr 10, 2017 15:56:30.131414000 EDT	host,3.9.2	7	71:02:11:00:4e:00:ff
387	Apr 10, 2017 15:56:30.131464000 EDT	3.9.2,host	0	
388	Apr 10, 2017 15:56:30.141629000 EDT	host,3.9.2	7	72:02:07:00:4f:00:ff
389	Apr 10, 2017 15:56:30.141667000 EDT	3.9.2,host	0	
390	Apr 10, 2017 15:56:30.151772000 EDT	host,3.9.2	7	73:02:08:00:4f:00:ff
391	Apr 10, 2017 15:56:30.151806000 EDT	3.9.2,host	0	
392	Apr 10, 2017 15:56:30.161916000 EDT	host,3.9.2	7	74:02:09:00:4f:00:ff
393	Apr 10, 2017 15:56:30.161952000 EDT	3.9.2,host	0	
394	Apr 10, 2017 15:56:30.172065000 EDT	host,3.9.2	7	75:02:0a:00:4f:00:ff
395	Apr 10, 2017 15:56:30.172098000 EDT	3.9.2,host	0	
396	Apr 10, 2017 15:56:30.178425000 EDT	3.9.2,host	4	3e:02:ff:ff
397	Apr 10, 2017 15:56:30.178437000 EDT	host,3.9.2	0	
398	Apr 10, 2017 15:56:30.182250000 EDT	host,3.9.2	7	76:02:0b:00:4f:00:ff
399	Apr 10, 2017 15:56:30.182288000 EDT	3.9.2,host	0	
400	Apr 10, 2017 15:56:30.192393000 EDT	host,3.9.2	7	77:02:0c:00:4f:00:ff
401	Apr 10, 2017 15:56:30.192429000 EDT	3.9.2,host	0	
402	Apr 10, 2017 15:56:30.202574000 EDT	host,3.9.2	7	78:02:0d:00:4f:00:ff
403	Apr 10, 2017 15:56:30.202612000 EDT	3.9.2,host	0	
404	Apr 10, 2017 15:56:30.212717000 EDT	host,3.9.2	7	3d:02:0e:00:4f:00:ff
405	Apr 10, 2017 15:56:30.212748000 EDT	3.9.2,host	0	
406	Apr 10, 2017 15:56:30.222863000 EDT	host,3.9.2	7	3e:02:0f:00:4f:00:ff
407	Apr 10, 2017 15:56:30.222899000 EDT	3.9.2,host	0	
408	Apr 10, 2017 15:56:30.233008000 EDT	host,3.9.2	7	3f:02:10:00:4f:00:ff
409	Apr 10, 2017 15:56:30.233038000 EDT	3.9.2,host	0	
410	Apr 10, 2017 15:56:30.243192000 EDT	host,3.9.2	7	40:02:11:00:4f:00:ff
411	Apr 10, 2017 15:56:30.243249000 EDT	3.9.2,host	0	
412	Apr 10, 2017 15:56:30.253366000 EDT	host,3.9.2	7	41:02:07:00:50:00:ff
413	Apr 10, 2017 15:56:30.253403000 EDT	3.9.2,host	0	
414	Apr 10, 2017 15:56:30.263506000 EDT	host,3.9.2	7	42:02:08:00:50:00:ff
415	Apr 10, 2017 15:56:30.263545000 EDT	3.9.2,host	0	
416	Apr 10, 2017 15:56:30.273648000 EDT	host,3.9.2	7	43:02:09:00:50:00:ff
417	Apr 10, 2017 15:56:30.273694000 EDT	3.9.2,host	0	
418	Apr 10, 2017 15:56:30.283789000 EDT	host,3.9.2	7	44:02:0a:00:50:00:ff
419	Apr 10, 2017 15:56:30.283826000 EDT	3.9.2,host	0	
420	Apr 10, 2017 15:56:30.293972000 EDT	host,3.9.2	7	45:02:0b:00:50:00:ff
421	Apr 10, 2017 15:56:30.294009000 EDT	3.9.2,host	0	
422	Apr 10, 2017 15:56:30.304116000 EDT	host,3.9.2	7	46:02:0c:00:50:00:ff
423	Apr 10, 2017 15:56:30.304149000 EDT	3.9.2,host	0	
424	Apr 10, 2017 15:56:30.314259000 EDT	host,3.9.2	7	47:02:0d:00:50:00:ff
425	Apr 10, 2017 15:56:30.314297000 EDT	3.9.2,host	0	
426	Apr 10, 2017 15:56:30.324406000 EDT	host,3.9.2	7	48:02:0e:00:50:00:ff
427	Apr 10, 2017 15:56:30.324441000 EDT	3.9.2,host	0	
428	Apr 10, 2017 15:56:30.334591000 EDT	host,3.9.2	7	49:02:0f:00:50:00:ff
429	Apr 10, 2017 15:56:30.334627000 EDT	3.9.2,host	0	
430	Apr 10, 2017 15:56:30.344774000 EDT	host,3.9.2	7	4a:02:10:00:50:00:ff
431	Apr 10, 2017 15:56:30.344811000 EDT	3.9.2,host	0	
432	Apr 10, 2017 15:56:30.354929000 EDT	host,3.9.2	7	4b:02:11:00:50:00:ff
433	Apr 10, 2017 15:56:30.354963000 EDT	3.9.2,host	0	
434	Apr 10, 2017 15:56:30.365145000 EDT	host,3.9.2	7	4c:02:07:00:51:00:ff
435	Apr 10, 2017 15:56:30.365181000 EDT	3.9.2,host	0	
436	Apr 10, 2017 15:56:30.375327000 EDT	host,3.9.2	7	4d:02:08:00:51:00:ff
437	Apr 10, 2017 15:56:30.375365000 EDT	3.9.2,host	0	
438	Apr 10, 2017 15:56:30.385510000 EDT	host,3.9.2	7	4e:02:09:00:51:00:ff
439	Apr 10, 2017 15:56:30.385549000 EDT	3.9.2,host	0	
440	Apr 10, 2017 15:56:30.395698000 EDT	host,3.9.2	7	4f:02:0a:00:51:00:ff
441	Apr 10, 2017 15:56:30.395741000 EDT	3.9.2,host	0	
442	Apr 10, 2017 15:56:30.405849000 EDT	host,3.9.2	7	50:02:0b:00:51:00:ff
443	Apr 10, 2017 15:56:30.405883000 EDT	3.9.2,host	0	
444	Apr 10, 2017 15:56:30.416030000 EDT	host,3.9.2	7	51:02:0c:00:51:00:ff
445	Apr 10, 2017 15:56:30.416067000 EDT	3.9.2,host	0	
446	Apr 10, 2017 15:56:30.426213000 EDT	host,3.9.2	7	52:02:0d:00:51:00:ff
447	Apr 10, 2017 15:56:30.426253000 EDT	3.9.2,host	0	
448	Apr 10, 2017 15:56:30.436396000 EDT	host,3.9.2	7	53:02:0e:00:51:00:ff
449	Apr 10, 2017 15:56:30.436434000 EDT	3.9.2,host	0	
450	Apr 10, 2017 15:56:30.446578000 EDT	host,3.9.2	7	54:02:0f:00:51:00:ff
451	Apr 10, 2017 15:56:30.446617000 EDT	3.9.2,host	0	
452	Apr 10, 2017 15:56:30.456766000 EDT	host,3.9.2	7	55:02:10:00:51:00:ff
453	Apr 10, 2017 15:56:30.456803000 EDT	3.9.2,host	0	
454	Apr 10, 2017 15:56:30.466949000 EDT	host,3.9.2	7	56:02:11:00:51:00:ff
455	Apr 10, 2017 15:56:30.466988000 EDT	3.9.2,host	0	
456	Apr 10, 2017 15:56:30.477128000 EDT	host,3.9.2	7	57:02:07:00:52:00:ff
457	Apr 10, 2017 15:56:30.477164000 EDT	3.9.2,host	0	
458	Apr 10, 2017 15:56:30.487313000 EDT	host,3.9.2	7	58:02:08:00:52:00:ff
459	Apr 10, 2017 15:56:30.487352000 EDT	3.9.2,host	0	
460	Apr 10, 2017 15:56:30.497497000 EDT	host,3.9.2	7	59:02:09:00:52:00:ff
461	Apr 10, 2017 15:56:30.497534000 EDT	3.9.2,host	0	
462	Apr 10, 2017 15:56:30.507680000 EDT	host,3.9.2	7	5a:02:0a:00:52:00:ff
463	Apr 10, 2017 15:56:30.507716000 EDT	3.9.2,host	0	
464	Apr 10, 2017 15:56:30.672301000 EDT	3.9.2,host	4	3e:01:ff:ff
465	Apr 10, 2017 15:56:30.672313000 EDT	host,3.9.2	0	
466	Apr 10, 2017 15:56:30.672379000 EDT	host,3.9.2	7	5b:02:0b:00:52:00:ff
467	Apr 10, 2017 15:56:30.672411000 EDT	3.9.2,host	0	
468	Apr 10, 2017 15:56:30.682508000 EDT	host,3.9.2	7	5c:02:0c:00:52:00:ff
469	Apr 10, 2017 15:56:30.682544000 EDT	3.9.2,host	0	
470	Apr 10, 2017 15:56:30.692691000 EDT	host,3.9.2	7	5d:02:0d:00:52:00:ff
471	Apr 10, 2017 15:56:30.692730000 EDT	3.9.2,host	0	
472	Apr 10, 2017 15:56:30.702839000 EDT	host,3.9.2	7	5e:02:0e:00:52:00:ff
473	Apr 10, 2017 15:56:30.702878000 EDT	3.9.2,host	0	
474	Apr 10, 2017 15:56:30.712957000 EDT	host,3.9.2	7	5f:02:0f:00:52:00:ff
475	Apr 10, 2017 15:56:30.712992000 EDT	3.9.2,host	0	
476	Apr 10, 2017 15:56:30.723098000 EDT	host,3.9.2	7	60:02:10:00:52:00:ff
477	Apr 10, 2017 15:56:30.723129000 EDT	3.9.2,host	0	
478	Apr 10, 2017 15:56:30.733249000 EDT	host,3.9.2	7	61:02:11:00:52:00:ff
479	Apr 10, 2017 15:56:30.733289000 EDT	3.9.2,host	0	
480	Apr 10, 2017 15:56:30.743424000 EDT	host,3.9.2	7	62:02:07:00:53:00:ff
481	Apr 10, 2017 15:56:30.743464000 EDT	3.9.2,host	0	
482	Apr 10, 2017 15:56:30.753589000 EDT	host,3.9.2	7	63:02:08:00:53:00:ff
483	Apr 10, 2017 15:56:30.753620000 EDT	3.9.2,host	0	
484	Apr 10, 2017 15:56:30.763773000 EDT	host,3.9.2	7	64:02:09:00:53:00:ff
485	Apr 10, 2017 15:56:30.763810000 EDT	3.9.2,host	0	
486	Apr 10, 2017 15:56:30.773902000 EDT	host,3.9.2	7	65:02:0a:00:53:00:ff
487	Apr 10, 2017 15:56:30.773939000 EDT	3.9.2,host	0	
488	Apr 10, 2017 15:56:30.784033000 EDT	host,3.9.2	7	66:02:0b:00:53:00:ff
489	Apr 10, 2017 15:56:30.784068000 EDT	3.9.2,host	0	
490	Apr 10, 2017 15:56:30.794178000 EDT	host,3.9.2	7	67:02:0c:00:53:00:ff
491	Apr 10, 2017 15:56:30.794265000 EDT	3.9.2,host	0	
492	Apr 10, 2017 15:56:30.804306000 EDT	host,3.9.2	7	68:02:0d:00:53:00:ff
493	Apr 10, 2017 15:56:30.804343000 EDT	3.9.2,host	0	
494	Apr 10, 2017 15:56:30.814461000 EDT	host,3.9.2	7	69:02:0e:00:53:00:ff
495	Apr 10, 2017 15:56:30.814495000 EDT	3.9.2,host	0	
496	Apr 10, 2017 15:56:30.824640000 EDT	host,3.9.2	7	6a:02:0f:00:53:00:ff
497	Apr 10, 2017 15:56:30.824677000 EDT	3.9.2,host	0	
498	Apr 10, 2017 15:56:30.834798000 EDT	host,3.9.2	7	6b:02:10:00:53:00:ff
499	Apr 10, 2017 15:56:30.834835000 EDT	3.9.2,host	0	
500	Apr 10, 2017 15:56:30.844954000 EDT	host,3.9.2	7	6c:02:11:00:53:00:ff
501	Apr 10, 2017 15:56:30.844983000 EDT	3.9.2,host	0	
502	Apr 10, 2017 15:56:30.855168000 EDT	host,3.9.2	7	6d:02:07:00:54:00:ff
503	Apr 10, 2017 15:56:30.855207000 EDT	3.9.2,host	0	
504	Apr 10, 2017 15:56:30.865314000 EDT	host,3.9.2	7	6e:02:08:00:54:00:ff
505	Apr 10, 2017 15:56:30.865355000 EDT	3.9.2,host	0	
506	Apr 10, 2017 15:56:30.875498000 EDT	host,3.9.2	7	6f:02:09:00:54:00:ff
507	Apr 10, 2017 15:56:30.875537000 EDT	3.9.2,host	0	
508	Apr 10, 2017 15:56:30.885664000 EDT	host,3.9.2	7	70:02:0a:00:54:00:ff
509	Apr 10, 2017 15:56:30.885701000 EDT	3.9.2,host	0	
510	Apr 10, 2017 15:56:30.895816000 EDT	host,3.9.2	7	71:02:0b:00:54:00:ff
511	Apr 10, 2017 15:56:30.895857000 EDT	3.9.2,host	0	
512	Apr 10, 2017 15:56:30.905978000 EDT	host,3.9.2	7	72:02:0c:00:54:00:ff
513	Apr 10, 2017 15:56:30.906010000 EDT	3.9.2,host	0	
514	Apr 10, 2017 15:56:30.916096000 EDT	host,3.9.2	7	73:02:0d:00:54:00:ff
515	Apr 10, 2017 15:56:30.916127000 EDT	3.9.2,host	0	
516	Apr 10, 2017 15:56:30.926225000 EDT	host,3.9.2	7	74:02:0e:00:54:00:ff
517	Apr 10, 2017 15:56:30.926259000 EDT	3.9.2,host	0	
518	Apr 10, 2017 15:56:30.936368000 EDT	host,3.9.2	7	75:02:0f:00:54:00:ff
519	Apr 10, 2017 15:56:30.936399000 EDT	3.9.2,host	0	
520	Apr 10, 2017 15:56:30.946499000 EDT	host,3.9.2	7	76:02:10:00:54:00:ff
521	Apr 10, 2017 15:56:30.946531000 EDT	3.9.2,host	0	
522	Apr 10, 2017 15:56:30.956621000 EDT	host,3.9.2	7	77:02:11:00:54:00:ff
523	Apr 10, 2017 15:56:30.956650000 EDT	3.9.2,host	0	
524	Apr 10, 2017 15:56:30.966788000 EDT	host,3.9.2	7	78:02:07:00:55:00:ff
525	Apr 10, 2017 15:56:30.966822000 EDT	3.9.2,host	0	
526	Apr 10, 2017 15:56:31.165375000 EDT	3.9.2,host	4	3e:02:ff:ff
527	Apr 10, 2017 15:56:31.165383000 EDT	host,3.9.2	0	
528	Apr 10, 2017 15:56:31.165443000 EDT	host,3.9.2	7	3d:02:08:00:55:00:ff
529	Apr 10, 2017 15:56:31.165475000 EDT	3.9.2,host	0	
530	Apr 10, 2017 15:56:31.175581000 EDT	host,3.9.2	7	3e:02:09:00:55:00:ff
531	Apr 10, 2017 15:56:31.175616000 EDT	3.9.2,host	0	
532	Apr 10, 2017 15:56:31.185702000 EDT	host,3.9.2	7	3f:02:0a:00:55:00:ff
